scrape_datetime,date,installation,oil_production,gas_production,oil_equivalents_boe,operator,type,estado,city,atendimento_campo,campo,quantity,code,status
2025-08-16T12:16:43.66Z,2025-08-12,,0,0,0,,,,,,,,,
2025-08-16T12:16:43.66Z,2025-08-12,Estação Coletora de Gavião Real,,1600.8529412935543,10069.044830148197,Eneva,Estação / Pto de Coleta de Gás Nat.,MA,Santo Antônio dos Lopes,,GAVIÃO REAL,28,,
2025-08-16T12:16:43.66Z,2025-08-12,Estação Coletora de Pilar,,591.31267000000025,3719.2384317660012,Origem Alagoas,Estação / Ponto de Coleta de Petróleo,AL,Pilar,,,33,,
2025-08-16T12:16:43.66Z,2025-08-12,Estação de Produção e Escoamento de Gavião Branco,,3339.2944307547587,21003.494110561278,Eneva,Estação / Pto de Coleta de Gás Nat.,MA,Lima Campos,,GAVIÃO BRANCO,13,,
2025-08-16T12:16:43.66Z,2025-08-12,Estação Produtora de Gavião Preto,,2998.6114379516875,18860.666222428525,Eneva,Estação / Pto de Coleta de Gás Nat.,MA,Bernardo do Mearim,,GAVIÃO PRETO,12,,
2025-08-16T12:16:43.66Z,2025-08-12,FPSO ALEXANDRE DE GUSMÃO,44013.620440589417,798.0982,49033.498498949419,Petrobras,FPSO,,,"MERO(27/07/2025), AnC_MERO(27/07/2025)",,50,FPADG,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,FPSO Almirante Barroso,150908.31877323132,5836.52355,187618.88459802137,Petrobras,FPSO,,,BÚZIOS(13/01/2023),,50,FPBAR,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,FPSO Almirante Tamandaré,67641.16120074346,2852.1113100000002,85580.370918381464,Petrobras,FPSO,,,"BÚZIOS(01/07/2024), TAMBUATÁ(31/12/2024), BÚZIOS_ECO(31/12/2024)",,57,FPTAM,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,FPSO ANITA GARIBALDI,35743.050831411,772.79808999999989,40603.796257893,Petrobras,FPSO,,,MARLIM(23/06/2023),,71,FPAGA,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,FPSO ANNA NERY,40506.073221580555,694.90669999999977,44876.897383240554,Petrobras,FPSO,,,MARLIM(29/10/2022),,67,FPANE,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,FPSO ATLANTA,41777.9963436,332.3859,43868.637177419994,Enauta Energia,FPSO,,,ATLANTA(29/10/2024),,15,FPSOATLANTA,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,FPSO Carioca (MV-30),158360.503294719,6037.0208,196332.156722559,Petrobras,FPSO,,,SÉPIA(02/01/2021),,61,FPCRC,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,FPSO CIDADE DE ANCHIETA,18592.155780316796,857.837,23987.778942916793,Petrobras,FPSO,,,"JUBARTE(31/08/2012), BALEIA AZUL(31/08/2012), PIRAMBU(31/08/2012)",,47,FCDA,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,FPSO CIDADE DE ANGRA DOS REIS,0,0,0,Petrobras,FPSO,,,TUPI(26/04/2009),,49,FPCAR,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,FPSO Cidade de Campos dos Goytacazes,70065.514392904777,655.84351,74190.638902102772,Petrobras,FPSO,,,TARTARUGA VERDE(31/12/2017),,48,FPCGZ,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,FPSO CIDADE DE CARAGUATATUBA,41523.743179538396,1606.4858499999998,51628.2178788684,TotalEnergies EP,FPSO,,,LAPA(30/08/2016),,31,FPCCG,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,FPSO CIDADE DE ILHA BELA,65800.456639896031,3092.1739999999991,85249.612665096,Petrobras,FPSO,,,SAPINHOÁ(10/11/2014),,54,FPCIB,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,FPSO CIDADE DE ITAGUAÍ,105856.14970613758,6628.89209,147550.55517381959,Petrobras,FPSO,,,TUPI(31/07/2015),,51,FPCIG,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,FPSO CIDADE DE ITAJAÍ,23941.7889316848,217.90624,25312.375600036798,Karoon Brasil,FPSO,,,"BAÚNA(25/01/2013), PIRACABA(25/01/2013)",,27,FPCI,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,FPSO CIDADE DE MANGARATIBA,98391.794202702,5576.66001,133467.8703336,Petrobras,FPSO,,,TUPI(14/10/2014),,47,FPCMB,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,FPSO CIDADE DE MARICÁ,125651.49278847,5307.4450799999995,159034.260852654,Petrobras,FPSO,,,TUPI(28/01/2016),,51,FPCMC,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,FPSO CIDADE DE PARATY,89855.126435909988,4173.8588299999992,116107.86370484397,Petrobras,FPSO,,,TUPI(28/05/2013),,47,FPCP,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,FPSO CIDADE DE SANTOS,0,0,0,Petrobras,FPSO,,,"URUGUÁ(14/07/2010), TAMBAÚ(13/11/2014)",,36,FPCST,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,FPSO CIDADE DE SÃO PAULO,61443.8017371288,2928.4307800000006,79863.0456571728,Petrobras,FPSO,,,SAPINHOÁ(01/12/2012),,45,FPCSP,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,FPSO CIDADE DE SAQUAREMA,104844.32966346898,5762.6879,141090.48401688895,Petrobras,FPSO,,,TUPI(31/05/2016),,51,FPCSQ,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,FPSO CIDADE DE VITÓRIA,7063.2741756050091,99.323889999999977,7688.0015789270083,BW Maromba,FPSO,,,GOLFINHO(15/11/2007),,47,CVIX,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,FPSO ESPIRITO SANTO,28786.96794599999,421.45099999999996,31437.810445799983,Shell Brasil,FPSO,,,"ABALONE(12/07/2009), OSTRA(26/01/2011), ARGONAUTA(26/01/2011)",,57,FPSO ESP SANTO,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,FPSO FRADE,33235.924129055995,330.27000000000004,35313.256375056,Petro Rio Jaguar,FPSO,,,FRADE(07/06/2009),,48,FPSO FRADE,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,FPSO GUANABARA,180785.79409680612,11973.361109999998,256095.84080648408,Petrobras,FPSO,,,MERO(13/05/2021),,69,FPGNB,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,FPSO Marechal  Duque de Caxias,126893.05413244695,8279.07573,178966.78465900096,Petrobras,FPSO,,,MERO(28/07/2024),,53,FPMDC,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,FPSO MARIA QUITERIA,49757.408148647439,1740.3458400000004,60703.83541307944,Petrobras,FPSO,,,JUBARTE(13/01/2025),,49,FPMQT,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,FPSO PIONEIRO DE LIBRA,0,0,0,Petrobras,FPSO,,,MERO(31/07/2017),,39,FPSOPL,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,FPSO SEPETIBA,180913.06930306219,12036.3671,256619.41108864214,Petrobras,FPSO,,,MERO(11/04/2023),,48,FPSTB,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,Peregrino A,0,55.563545314410007,349.48358731857604,Equinor Brasil,FIXA,,,PEREGRINO(22/03/2011),,25,PEREGRINO A,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,Peregrino B,0,3.0639750498768272,19.271790268715268,Equinor Brasil,FIXA,,,PEREGRINO(22/03/2011),,22,PEREGRINO B,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PEREGRINO C,0,101.74561963571323,639.959598384709,Equinor Brasil,FIXA,,,"PEREGRINO(01/10/2021), PITANGOLA(01/10/2021)",,18,WHP-C,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PEROA,,2.248,14.1394704,3R Petroleum Off,FIXA,,,PEROÁ(27/01/2011),,9,PPER,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PETROBRAS 08,9221.0570096902466,121.41002999999996,9984.7018163842458,Trident Energy,SEMI SUBMERSÍVEL,,,MARIMBÁ(21/06/1993),,16,P-08,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PETROBRAS 25,0,0,0,Petrobras,SEMI SUBMERSÍVEL,,,ALBACORA(27/09/1996),,19,P-25,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PETROBRAS 31,0,0,0,Petrobras,FPSO,,,ALBACORA(17/08/1998),,48,P-31,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PETROBRAS 40,36432.08055271818,674.73325,40676.017748568178,Petrobras,SEMI SUBMERSÍVEL,,,MARLIM SUL(16/12/2001),,38,P-40,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PETROBRAS 43,20314.899876666565,319.23437999999993,22322.820279990563,Petrobras,FPSO,,,BARRACUDA(21/12/2004),,65,P-43,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PETROBRAS 48,18409.61739016986,341.79395,20559.43297687986,Petrobras,FPSO,,,"CARATINGA(28/02/2005), BARRACUDA(01/01/2005)",,57,P-48,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PETROBRAS 50,34330.56399993,1327.8619099999996,42682.549841448,Petro Rio Jaguar,FPSO,,,ALBACORA LESTE(21/04/2006),,62,P-50,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PETROBRAS 51,19539.227228978376,508.54910000000007,22737.899358158375,Petrobras,SEMI SUBMERSÍVEL,,,MARLIM SUL(24/01/2009),,31,P-51,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PETROBRAS 52,26002.246052782157,512.20832000000007,29223.933943918153,Petrobras,SEMI SUBMERSÍVEL,,,RONCADOR(23/11/2007),,28,P-52,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PETROBRAS 53,49507.022302043006,824.60042,54693.594023759,Petrobras,FPU,,,MARLIM LESTE(30/11/2008),,34,P-53,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PETROBRAS 54,20724.5788120668,243.57275000000004,22256.6026950168,Petrobras,FPSO,,,RONCADOR(12/12/2007),,54,P-54,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PETROBRAS 55,24477.656446254026,632.1974,28454.051652774026,Petrobras,SEMI SUBMERSÍVEL,,,RONCADOR(01/01/2014),,20,P-55,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PETROBRAS 56,19140.356309579405,500.52725999999996,22288.572669527402,Petrobras,SEMI SUBMERSÍVEL,,,MARLIM SUL(01/08/2011),,37,P-56,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PETROBRAS 57,33902.74658495999,308.81859999999995,35845.153815239988,Petrobras,FPSO,,,JUBARTE(15/12/2010),,53,P-57,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PETROBRAS 58,83599.891752014533,2474.9462400000007,99166.808612366527,Petrobras,FPSO,,,"BALEIA FRANCA(15/02/2014), JUBARTE(02/03/2014), BALEIA AZUL(17/03/2014)",,44,P-58,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PETROBRAS 61,14717.600184349667,96.27169854392028,15323.129913851219,3R Petroleum Off,TLWP,,,PAPA-TERRA(31/12/2013),,7,P-61,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PETROBRAS 62,28175.539381307997,2956.829,46773.402425508,Petrobras,FPSO,,,RONCADOR(30/04/2014),,44,P-62,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PETROBRAS 63,4467.5263903303285,31.91563145607973,4668.2693290627785,3R Petroleum Off,FPSO,,,PAPA-TERRA(16/11/2013),,38,P-63,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,Petrobras 66 (P-66),0,0,0,Petrobras,FPSO,,,TUPI(08/02/2016),,62,P-66,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,Petrobras 67 (P-67),143438.94173126161,6666.0030399999987,185366.76765225365,Petrobras,FPSO,,,TUPI(25/03/2018),,51,P-67,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,Petrobras 68,142373.97426243706,4117.7483699999993,168273.78796006308,Petrobras,FPSO,,,BERBIGÃO(19/09/2018),,67,P-68,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,Petrobras 69,115927.24736241714,6018.2123100000008,153780.59914985514,Petrobras,FPSO,,,TUPI(15/06/2018),,47,P-69,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,Petrobras 70,151944.468486822,5392.1768599999978,185860.18250085003,Petrobras,FPSO,,,ATAPU(21/07/2020),,56,P-70,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PETROBRAS 71,158107.38300097044,2783.6218799999997,175615.80790179444,Petrobras,FPSO,,,ITAPU(30/11/2022),,47,P-71,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,Petrobras 74 (P-74),129358.96639405953,5770.4228,165653.77172149954,Petrobras,FPSO,,,BÚZIOS(01/12/2017),,43,P-74,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,Petrobras 75 (P-75),119398.99103471321,6490.51034,160223.00297124521,Petrobras,FPSO,,,BÚZIOS(06/09/2018),,43,P-75,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,Petrobras 76,105558.54378175271,4435.75575,133458.56029810273,Petrobras,FPSO,,,BÚZIOS(20/11/2018),,64,P-76,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,Petrobras 77,156892.57691690887,6861.66752,200051.09328420486,Petrobras,FPSO,,,BÚZIOS(16/02/2019),,43,P-77,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PLATAFORMA DE CARAPEBA-I,345.93022520022964,1.2997694762483987,354.10551525193682,Perenco Brasil,FIXA,,,CARAPEBA(31/12/1988),,5,PCP-I,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PLATAFORMA DE CARAPEBA-II,3578.1930083474285,10.033748768715823,3641.3032813528976,Perenco Brasil,FIXA,,,CARAPEBA(31/12/1988),,3,PCP-II,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PLATAFORMA DE CARAPEBA-III,6146.5428619195545,15.425444758975978,6243.5658243645612,Perenco Brasil,FIXA,,,CARAPEBA(12/01/1994),,,PCP-III,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PLATAFORMA DE ENCHOVA,8906.1090804584783,175.27500999999995,10008.553838356476,Trident Energy,FIXA,,,"ENCHOVA(20/12/2010), ENCHOVA OESTE(20/12/2010)",,45,PCE-1,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PLATAFORMA DE GAROUPA,0,,0,Petrobras,FIXA,,,"GAROUPA(02/01/1979), GAROUPINHA(02/01/1979), VIOLA(02/01/1979)",,33,PGP-1,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PLATAFORMA DE MANATI 1,377.8786044,1645.12485,10725.384885929998,Petrobras,FIXA,,,MANATI(14/01/2007),,7,PMNT,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,Plataforma de Mexilhão,2026.5358211999996,3306.86819,22826.075362662003,Petrobras,FIXA,,,MEXILHÃO(19/04/2011),,26,PMXL-1,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PLATAFORMA DE NAMORADO-2,0,,0,Petrobras,FIXA,,,NAMORADO(01/09/1984),,13,PNA-2,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PLATAFORMA DE PAMPO-1,7662.327573578038,111.36685000000003,8362.8027867080382,Trident Energy,FIXA,,,PAMPO(01/01/1984),,43,PPM-1,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PLATAFORMA DE PARGO-1A,2013.700806311942,4.97164485189199,2044.9714581013727,Perenco Brasil,FIXA,,,PARGO(12/01/1988),,19,PPG-1A,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PLATAFORMA DE VERMELHO-I,4887.9893407110276,20.839618934070469,5019.066375882544,Perenco Brasil,FIXA,,,VERMELHO(05/01/1989),,3,PVM-1,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PLATAFORMA DE VERMELHO-II,0,0,0,Perenco Brasil,FIXA,,,VERMELHO(01/01/1989),,3,PVM-2,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,PLATAFORMA DE VERMELHO-III,1021.4215759641585,2.8006832100973451,1039.0373132190289,Perenco Brasil,FIXA,,,VERMELHO(06/01/1989),,3,PVM-3,ATIVO
2025-08-16T12:16:43.66Z,2025-08-12,Polo Arara,6287.5851948160425,8566.40866348859,60168.582406426569,Petrobras,Estação / Ponto de Coleta de Petróleo,AM,Coari,,,158,,
2025-08-16T12:16:43.66Z,2025-08-12,Ponto de Coleta Área do IMT-03,774.898120082006,640.47553194298257,4803.3611208969778,Petrobras,Estação / Pto de Coleta de Gás Nat.,AM,Coari,,,,,
2025-08-16T12:16:43.66Z,2025-08-12,Ponto de Coleta Área do LUC-04,1185.8254200608917,1673.1223701704932,11709.430503959258,Petrobras,Estação / Pto de Coleta de Gás Nat.,AM,Coari,,,,,
2025-08-16T12:16:43.66Z,2025-08-12,Ponto de Coleta Área do LUC-05,553.964173313461,801.1385364192256,5592.9653396831054,Petrobras,Estação / Pto de Coleta de Gás Nat.,AM,Coari,,,,,
2025-08-16T12:16:43.66Z,2025-08-12,Ponto de Coleta Área do LUC-09,569.60551467760581,722.5996911343741,5114.6130519745921,Petrobras,Estação / Pto de Coleta de Gás Nat.,AM,Coari,,,,,
2025-08-16T12:16:43.66Z,2025-08-12,Ponto de Coleta Área do LUC-12,1421.4068964666569,1812.4936369695065,12821.629374277458,Petrobras,Estação / Pto de Coleta de Gás Nat.,AM,Coari,,,,,
2025-08-16T12:16:43.66Z,2025-08-12,Ponto de Coleta Área do LUC-43,270.46486108833682,340.11989987482843,2409.7510073210328,Petrobras,Estação / Pto de Coleta de Gás Nat.,AM,Coari,,,,,
2025-08-16T12:16:43.66Z,2025-08-12,Unidade de Tratamento de Gás de Cacimbas - UTGC,,0,0,Petrobras,Estação / Pto de Coleta de Gás Nat.,ES,Linhares,,CACIMBAS,26,,
2025-08-16T12:16:43.66Z,2025-08-12,UTP Azulão,,610.68032,3841.057076736,Eneva,Estação / Ponto de Coleta de Petróleo,AM,Silves,,AZULÃO,8,,
2025-08-16T12:16:43.66Z,2025-08-11,,0,0,0,,,,,,,,,
2025-08-16T12:16:43.66Z,2025-08-11,Estação Coletora de Gavião Real,,1366.5642745135724,8595.4159738354665,Eneva,Estação / Pto de Coleta de Gás Nat.,MA,Santo Antônio dos Lopes,,GAVIÃO REAL,28,,
2025-08-16T12:16:43.66Z,2025-08-11,Estação Coletora de Pilar,,590.39934000000017,3713.4937687320007,Origem Alagoas,Estação / Ponto de Coleta de Petróleo,AL,Pilar,,,33,,
2025-08-16T12:16:43.66Z,2025-08-11,Estação de Produção e Escoamento de Gavião Branco,,3451.8468284571982,21711.426181630082,Eneva,Estação / Pto de Coleta de Gás Nat.,MA,Lima Campos,,GAVIÃO BRANCO,13,,
2025-08-16T12:16:43.66Z,2025-08-11,Estação Produtora de Gavião Preto,,3172.4948170292309,19954.357900150455,Eneva,Estação / Pto de Coleta de Gás Nat.,MA,Bernardo do Mearim,,GAVIÃO PRETO,12,,
2025-08-16T12:16:43.66Z,2025-08-11,FPSO ALEXANDRE DE GUSMÃO,25306.241549888444,1641.2902,35629.628649848441,Petrobras,FPSO,,,"MERO(27/07/2025), AnC_MERO(27/07/2025)",,50,FPADG,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,FPSO Almirante Barroso,151413.39247459819,5841.3973800000022,188154.61371532219,Petrobras,FPSO,,,BÚZIOS(13/01/2023),,50,FPBAR,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,FPSO Almirante Tamandaré,172566.46010248034,6919.82596,216090.78142568836,Petrobras,FPSO,,,"BÚZIOS(01/07/2024), TAMBUATÁ(31/12/2024), BÚZIOS_ECO(31/12/2024)",,57,FPTAM,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,FPSO ANITA GARIBALDI,35980.313604034796,774.30324999999993,40850.526185884795,Petrobras,FPSO,,,MARLIM(23/06/2023),,71,FPAGA,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,FPSO ANNA NERY,40465.4866190256,710.6568,44935.3757596656,Petrobras,FPSO,,,MARLIM(29/10/2022),,67,FPANE,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,FPSO ATLANTA,41758.499913438005,327.9766,43821.407132118009,Enauta Energia,FPSO,,,ATLANTA(29/10/2024),,15,FPSOATLANTA,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,FPSO Carioca (MV-30),154098.1713837852,5696.94274,189930.8018298372,Petrobras,FPSO,,,SÉPIA(02/01/2021),,61,FPCRC,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,FPSO CIDADE DE ANCHIETA,18770.562460187997,854.09800000000018,24142.668060588,Petrobras,FPSO,,,"JUBARTE(31/08/2012), BALEIA AZUL(31/08/2012), PIRAMBU(31/08/2012)",,47,FCDA,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,FPSO CIDADE DE ANGRA DOS REIS,0,0,0,Petrobras,FPSO,,,TUPI(26/04/2009),,49,FPCAR,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,FPSO Cidade de Campos dos Goytacazes,25027.935842863797,286.51326999999992,26830.047008509795,Petrobras,FPSO,,,TARTARUGA VERDE(31/12/2017),,48,FPCGZ,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,FPSO CIDADE DE CARAGUATATUBA,41351.066419409995,1616.8413999999998,51520.67545713,TotalEnergies EP,FPSO,,,LAPA(30/08/2016),,31,FPCCG,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,FPSO CIDADE DE ILHA BELA,63506.82049912199,3094.4959999999983,82970.581439921953,Petrobras,FPSO,,,SAPINHOÁ(10/11/2014),,54,FPCIB,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,FPSO CIDADE DE ITAGUAÍ,105687.06773024399,6655.0460500000008,147545.97637553397,Petrobras,FPSO,,,TUPI(31/07/2015),,51,FPCIG,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,FPSO CIDADE DE ITAJAÍ,22072.850345574603,218.59247000000002,23447.753263380604,Karoon Brasil,FPSO,,,"BAÚNA(25/01/2013), PIRACABA(25/01/2013)",,27,FPCI,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,FPSO CIDADE DE MANGARATIBA,98195.691635975993,5585.59139,133327.944360798,Petrobras,FPSO,,,TUPI(14/10/2014),,47,FPCMB,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,FPSO CIDADE DE MARICÁ,124965.41373247805,5248.4451100000006,157977.08378535602,Petrobras,FPSO,,,TUPI(28/01/2016),,51,FPCMC,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,FPSO CIDADE DE NITEROI,0,0,0,Petrobras,FPSO,,,MARLIM LESTE(12/01/2008),,49,FPNT,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,FPSO CIDADE DE PARATY,93933.593722458871,4176.60353,120203.59460545285,Petrobras,FPSO,,,TUPI(28/05/2013),,47,FPCP,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,FPSO CIDADE DE SANTOS,0,0,0,Petrobras,FPSO,,,"URUGUÁ(14/07/2010), TAMBAÚ(13/11/2014)",,36,FPCST,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,FPSO CIDADE DE SÃO PAULO,61352.541393580766,2916.9174200000007,79699.36858189675,Petrobras,FPSO,,,SAPINHOÁ(01/12/2012),,45,FPCSP,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,FPSO CIDADE DE SAQUAREMA,103979.37520541996,5759.19254,140203.54444351196,Petrobras,FPSO,,,TUPI(31/05/2016),,51,FPCSQ,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,FPSO CIDADE DE VITÓRIA,7074.6922412581134,80.502330000000029,7581.0357964921141,BW Maromba,FPSO,,,GOLFINHO(15/11/2007),,47,CVIX,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,FPSO ESPIRITO SANTO,27554.34326039999,377.91200000000003,29931.334158000005,Shell Brasil,FPSO,,,"ABALONE(12/07/2009), OSTRA(26/01/2011), ARGONAUTA(26/01/2011)",,57,FPSO ESP SANTO,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,FPSO FRADE,33311.413050696,333.60900000000004,35409.746938896,Petro Rio Jaguar,FPSO,,,FRADE(07/06/2009),,48,FPSO FRADE,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,FPSO GUANABARA,180576.75986915486,11956.79527,255782.61075840087,Petrobras,FPSO,,,MERO(13/05/2021),,69,FPGNB,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,FPSO Marechal  Duque de Caxias,92455.757462108741,5868.2725699999992,129366.01827289473,Petrobras,FPSO,,,MERO(28/07/2024),,53,FPMDC,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,FPSO MARIA QUITERIA,50001.15963147259,1745.0016700000006,60976.871135438596,Petrobras,FPSO,,,JUBARTE(13/01/2025),,49,FPMQT,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,FPSO PIONEIRO DE LIBRA,0,0,0,Petrobras,FPSO,,,MERO(31/07/2017),,39,FPSOPL,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,FPSO SEPETIBA,180586.90897260173,12038.0244,256303.67484372173,Petrobras,FPSO,,,MERO(11/04/2023),,48,FPSTB,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,FPSO_OSX3,7159.8687524591051,22.71397751561123,7302.7351282367954,Prio Bravo,FPSO,,,TUBARÃO MARTELO(03/11/2013),,24,OSX3,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,Peregrino A,51834.612907596325,55.949489065982036,52186.524003923536,Equinor Brasil,FIXA,,,PEREGRINO(22/03/2011),,25,PEREGRINO A,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,Peregrino B,5206.6176285021866,3.0852573856021888,5226.023280406147,Equinor Brasil,FIXA,,,PEREGRINO(22/03/2011),,22,PEREGRINO B,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,PEREGRINO C,40939.242294730735,102.45234354841584,41583.647045181555,Equinor Brasil,FIXA,,,"PEREGRINO(01/10/2021), PITANGOLA(01/10/2021)",,18,WHP-C,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,PEROA,,2.248,14.1394704,3R Petroleum Off,FIXA,,,PEROÁ(27/01/2011),,9,PPER,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,PETROBRAS 08,8602.5530098054478,113.36525999999998,9315.597822153446,Trident Energy,SEMI SUBMERSÍVEL,,,MARIMBÁ(21/06/1993),,16,P-08,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,PETROBRAS 25,0,0,0,Petrobras,SEMI SUBMERSÍVEL,,,ALBACORA(27/09/1996),,19,P-25,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,PETROBRAS 31,0,0,0,Petrobras,FPSO,,,ALBACORA(17/08/1998),,48,P-31,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,PETROBRAS 40,36621.970831542894,674.63736,40865.304898470888,Petrobras,SEMI SUBMERSÍVEL,,,MARLIM SUL(16/12/2001),,38,P-40,ATIVO
2025-08-16T12:16:43.66Z,2025-08-11,PETROBRAS 43,22875.570017243863,265.85058,24547.716995327861,Petrobras,FPSO,,,BARRACUDA(21/12/2004),,65,P-43,ATIVO
